trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1462,False,"{'a': 0.1, 'e': 0.26900000000005486}",20,14,-9.372019351441695,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1463,False,"{'a': 0.1, 'e': 0.26850000000005486}",30,13,-8.364830219381982,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1464,False,"{'a': 0.1, 'e': 0.26800000000005486}",20,6,14.059538067387871,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1465,False,"{'a': 0.1, 'e': 0.26750000000005486}",20,12,3.0301852109025083,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1466,False,"{'a': 0.1, 'e': 0.26700000000005486}",25,0,-34.8140923003733,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
1467,False,"{'a': 0.1, 'e': 0.26650000000005486}",25,18,15.483593672074544,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.1, 'e': 0.26600000000005486}",20,16,5.431066112582215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.1, 'e': 0.26550000000005486}",30,22,14.30336734544942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.1, 'e': 0.26500000000005486}",30,13,-1.7365890136306477,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1471,False,"{'a': 0.1, 'e': 0.26450000000005486}",25,8,5.598298603944274,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1472,False,"{'a': 0.1, 'e': 0.26400000000005486}",25,13,13.780978670307602,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.1, 'e': 0.26350000000005486}",25,13,23.78286669707929,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.1, 'e': 0.26300000000005486}",25,3,6.355980894369088,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
1475,False,"{'a': 0.1, 'e': 0.26250000000005486}",25,16,4.493900226330593,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.1, 'e': 0.26200000000005486}",20,10,-21.99747112274325,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1477,False,"{'a': 0.1, 'e': 0.26150000000005486}",20,0,19.456333872171808,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1478,False,"{'a': 0.1, 'e': 0.26100000000005485}",20,14,1.2952797444629416,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1479,False,"{'a': 0.1, 'e': 0.26050000000005485}",20,2,-6.264548728564643,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1480,False,"{'a': 0.1, 'e': 0.26000000000005485}",30,18,26.034380268072724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.1, 'e': 0.25950000000005485}",20,9,-27.36218235392532,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1482,False,"{'a': 0.1, 'e': 0.25900000000005485}",30,12,14.283380038202049,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1483,False,"{'a': 0.1, 'e': 0.25850000000005485}",25,16,15.529998925130151,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.1, 'e': 0.25800000000005485}",30,14,-0.7052678909617283,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
1485,False,"{'a': 0.1, 'e': 0.25750000000005485}",20,4,26.491063116699824,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.1, 'e': 0.25700000000005485}",30,20,0.21930740262810922,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.1, 'e': 0.25650000000005485}",25,19,-4.60834401896679,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1488,False,"{'a': 0.1, 'e': 0.25600000000005485}",20,12,3.5567644829465723,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1489,False,"{'a': 0.1, 'e': 0.25550000000005485}",20,15,3.8143253624826814,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.1, 'e': 0.25500000000005485}",25,3,20.644092893932037,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1491,False,"{'a': 0.1, 'e': 0.25450000000005485}",25,13,23.294855436057837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.1, 'e': 0.25400000000005485}",25,0,-19.250373914819388,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1493,False,"{'a': 0.1, 'e': 0.25350000000005485}",30,3,-16.210775477163185,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
1494,False,"{'a': 0.1, 'e': 0.25300000000005485}",30,10,26.84863545913163,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.1, 'e': 0.25250000000005485}",35,12,26.16669956916602,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1496,False,"{'a': 0.1, 'e': 0.25200000000005485}",25,11,-71.8018323250676,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
1497,False,"{'a': 0.1, 'e': 0.25150000000005485}",20,12,16.16534420303169,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.1, 'e': 0.25100000000005485}",20,8,10.165326681978199,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1499,False,"{'a': 0.1, 'e': 0.25050000000005485}",20,15,10.232851606643713,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.1, 'e': 0.25000000000005485}",20,11,16.3737342223557,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.1, 'e': 0.24950000000005484}",25,13,26.884600470858043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.1, 'e': 0.24900000000005484}",30,0,-100.06148522949397,"{0: 22, 1: 2, 2: 2, 3: 3, 4: 1}",0
1503,False,"{'a': 0.1, 'e': 0.24850000000005484}",20,6,29.245816320757612,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.1, 'e': 0.24800000000005484}",25,20,11.882851151627785,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.1, 'e': 0.24750000000005484}",20,10,14.659894543016279,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.1, 'e': 0.24700000000005484}",25,8,19.284665161779795,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1507,False,"{'a': 0.1, 'e': 0.24650000000005484}",20,9,19.759749973114697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.1, 'e': 0.24600000000005484}",20,6,13.452678185206116,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1509,False,"{'a': 0.1, 'e': 0.24550000000005484}",25,12,-29.954864460094257,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1510,False,"{'a': 0.1, 'e': 0.24500000000005484}",30,20,17.388103472478257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.1, 'e': 0.24450000000005484}",30,19,20.68052886939282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.1, 'e': 0.24400000000005484}",35,0,16.74072022630763,"{0: 33, 1: 0, 2: 2, 3: 0, 4: 0}",0
1513,False,"{'a': 0.1, 'e': 0.24350000000005484}",20,16,8.854835746686634,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.1, 'e': 0.24300000000005484}",25,13,-27.343743721986062,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1515,False,"{'a': 0.1, 'e': 0.24250000000005484}",25,20,12.033207589571838,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.1, 'e': 0.24200000000005484}",20,16,9.22387263994121,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.1, 'e': 0.24150000000005484}",30,20,18.11592216394654,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.1, 'e': 0.24100000000005484}",20,14,13.505331213270196,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.1, 'e': 0.24050000000005484}",20,14,-3.108069296952616,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1520,False,"{'a': 0.1, 'e': 0.24000000000005484}",20,0,-37.66605648588251,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",1
1521,False,"{'a': 0.1, 'e': 0.23950000000005484}",20,6,23.802865039435595,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.1, 'e': 0.23900000000005484}",20,7,-32.88199945035928,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1523,False,"{'a': 0.1, 'e': 0.23850000000005483}",25,0,-66.32869566579703,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 2}",0
1524,False,"{'a': 0.1, 'e': 0.23800000000005483}",35,19,31.460269723059255,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.1, 'e': 0.23750000000005483}",25,11,-17.497783427456117,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1526,False,"{'a': 0.1, 'e': 0.23700000000005483}",20,13,10.35047828790512,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.1, 'e': 0.23650000000005483}",25,20,10.557009253052511,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1528,False,"{'a': 0.1, 'e': 0.23600000000005483}",20,8,20.484135106836117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.1, 'e': 0.23550000000005483}",30,14,4.292581302855832,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1530,False,"{'a': 0.1, 'e': 0.23500000000005483}",25,0,-20.776407985447726,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
1531,False,"{'a': 0.1, 'e': 0.23450000000005483}",20,14,4.9544912304395705,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.1, 'e': 0.23400000000005483}",20,16,6.405660055357975,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.1, 'e': 0.23350000000005483}",25,12,13.678772587875304,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1534,False,"{'a': 0.1, 'e': 0.23300000000005483}",25,13,2.0751877479747423,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1535,False,"{'a': 0.1, 'e': 0.23250000000005483}",20,4,24.881794742971273,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.1, 'e': 0.23200000000005483}",20,10,-4.75764126463875,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1537,False,"{'a': 0.1, 'e': 0.23150000000005483}",20,13,14.449881929649145,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.1, 'e': 0.23100000000005483}",25,17,4.219058406625456,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1539,False,"{'a': 0.1, 'e': 0.23050000000005483}",20,6,2.5509130674480964,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1540,False,"{'a': 0.1, 'e': 0.23000000000005483}",25,11,2.7084267190835485,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1541,False,"{'a': 0.1, 'e': 0.22950000000005483}",20,12,14.92292882468793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.1, 'e': 0.22900000000005483}",30,7,-2.685114138067914,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
1543,False,"{'a': 0.1, 'e': 0.22850000000005483}",30,18,8.461594164018576,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1544,False,"{'a': 0.1, 'e': 0.22800000000005483}",30,11,3.8751163833926556,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1545,False,"{'a': 0.1, 'e': 0.22750000000005483}",20,0,26.989250936999316,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1546,False,"{'a': 0.1, 'e': 0.22700000000005482}",20,12,13.21322681101391,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.1, 'e': 0.22650000000005482}",20,0,-32.32843104125148,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1548,False,"{'a': 0.1, 'e': 0.22600000000005482}",25,6,19.153817271047078,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1549,False,"{'a': 0.1, 'e': 0.22550000000005482}",20,12,6.166789972838324,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.1, 'e': 0.22500000000005482}",20,3,18.05947334918471,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.1, 'e': 0.22450000000005482}",25,17,9.986977764731224,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.1, 'e': 0.22400000000005482}",25,9,-3.1912432614373136,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1553,False,"{'a': 0.1, 'e': 0.22350000000005482}",20,13,15.100443948734657,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.1, 'e': 0.22300000000005482}",20,10,20.250435185297032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.1, 'e': 0.22250000000005482}",25,13,-22.457367776383396,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1556,False,"{'a': 0.1, 'e': 0.22200000000005482}",20,7,-22.22098607406637,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1557,False,"{'a': 0.1, 'e': 0.22150000000005482}",20,14,10.04657038705353,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.1, 'e': 0.22100000000005482}",25,7,-56.01170579037358,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
1559,False,"{'a': 0.1, 'e': 0.22050000000005482}",20,0,9.735809123919708,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1560,False,"{'a': 0.1, 'e': 0.22000000000005482}",25,12,12.425458560493954,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.1, 'e': 0.21950000000005482}",30,19,-4.723919824859246,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1562,False,"{'a': 0.1, 'e': 0.21900000000005482}",25,9,28.710177468380977,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.1, 'e': 0.21850000000005482}",25,11,-31.477986865822796,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1564,False,"{'a': 0.1, 'e': 0.21800000000005482}",20,13,14.201189197611544,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.1, 'e': 0.21750000000005482}",25,14,4.8972729423428785,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1566,False,"{'a': 0.1, 'e': 0.21700000000005482}",30,0,21.133581484013423,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
1567,False,"{'a': 0.1, 'e': 0.21650000000005482}",30,16,10.743919895609464,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1568,False,"{'a': 0.1, 'e': 0.21600000000005481}",30,19,10.299887851275933,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1569,False,"{'a': 0.1, 'e': 0.21550000000005481}",30,9,13.062333108692652,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
1570,False,"{'a': 0.1, 'e': 0.21500000000005481}",30,16,23.48525223243022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.1, 'e': 0.2145000000000548}",20,2,3.218541885886121,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1572,False,"{'a': 0.1, 'e': 0.2140000000000548}",20,12,-44.39441039701162,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
1573,False,"{'a': 0.1, 'e': 0.2135000000000548}",25,19,12.301102113474613,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.1, 'e': 0.2130000000000548}",25,14,22.757025221796617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.1, 'e': 0.2125000000000548}",20,5,10.830802415941822,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1576,False,"{'a': 0.1, 'e': 0.2120000000000548}",25,18,2.5316593646949226,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1577,False,"{'a': 0.1, 'e': 0.2115000000000548}",25,0,19.731681911474197,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1578,False,"{'a': 0.1, 'e': 0.2110000000000548}",25,17,15.403630030532472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.1, 'e': 0.2105000000000548}",25,17,0.6128674810300818,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1580,False,"{'a': 0.1, 'e': 0.2100000000000548}",20,6,20.893201256712196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.1, 'e': 0.2095000000000548}",20,9,15.921684095673854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.1, 'e': 0.2090000000000548}",20,9,8.043395094360367,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1583,False,"{'a': 0.1, 'e': 0.2085000000000548}",20,13,12.990398087562436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.1, 'e': 0.2080000000000548}",20,12,-4.952944009397912,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1585,False,"{'a': 0.1, 'e': 0.2075000000000548}",20,13,13.935229218900547,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.1, 'e': 0.2070000000000548}",30,17,-40.640423526173784,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1587,False,"{'a': 0.1, 'e': 0.2065000000000548}",25,16,3.325506784090101,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1588,False,"{'a': 0.1, 'e': 0.2060000000000548}",20,12,16.90545040879691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.1, 'e': 0.2055000000000548}",25,14,21.991012890403802,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.1, 'e': 0.2050000000000548}",25,14,20.08224935915873,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.1, 'e': 0.2045000000000548}",25,19,11.058868542004063,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.1, 'e': 0.2040000000000548}",35,24,19.248872354438703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.1, 'e': 0.2035000000000548}",25,17,12.091503818446144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.1, 'e': 0.2030000000000548}",20,4,26.465069853839758,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.1, 'e': 0.2025000000000548}",25,9,26.72525694065234,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.1, 'e': 0.2020000000000548}",20,10,8.528879966264387,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1597,False,"{'a': 0.1, 'e': 0.2015000000000548}",30,21,18.62769177527738,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.1, 'e': 0.2010000000000548}",20,12,15.125058253929307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.1, 'e': 0.2005000000000548}",35,21,3.253880327695032,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1600,False,"{'a': 0.1, 'e': 0.2000000000000548}",20,6,12.510016265824584,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1601,False,"{'a': 0.1, 'e': 0.1995000000000548}",20,0,22.69169821929547,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1602,False,"{'a': 0.1, 'e': 0.1990000000000548}",25,15,5.812550917143755,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1603,False,"{'a': 0.1, 'e': 0.1985000000000548}",20,8,8.267520055441794,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1604,False,"{'a': 0.1, 'e': 0.1980000000000548}",25,20,8.040772743264473,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.1, 'e': 0.1975000000000548}",25,6,20.424472538899234,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1606,False,"{'a': 0.1, 'e': 0.1970000000000548}",20,6,4.021842412734851,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1607,False,"{'a': 0.1, 'e': 0.1965000000000548}",35,9,44.67803489620944,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.1, 'e': 0.1960000000000548}",25,14,-30.20565675914571,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1609,False,"{'a': 0.1, 'e': 0.1955000000000548}",30,23,11.936347360253588,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.1, 'e': 0.1950000000000548}",35,19,28.406645007133797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.1, 'e': 0.1945000000000548}",25,0,3.418601796885402,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1612,False,"{'a': 0.1, 'e': 0.1940000000000548}",20,9,16.783240434708933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.1, 'e': 0.1935000000000548}",20,14,-43.54681948265252,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
1614,False,"{'a': 0.1, 'e': 0.1930000000000548}",30,16,-5.098166799543598,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1615,False,"{'a': 0.1, 'e': 0.1925000000000548}",20,11,4.740224296944128,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1616,False,"{'a': 0.1, 'e': 0.1920000000000548}",20,5,8.855546623559611,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1617,False,"{'a': 0.1, 'e': 0.1915000000000548}",20,12,4.1524110080233685,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.1, 'e': 0.1910000000000548}",20,12,17.899533859662856,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.1, 'e': 0.1905000000000548}",30,15,18.594588555015317,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1620,False,"{'a': 0.1, 'e': 0.1900000000000548}",20,13,14.501459556070035,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.1, 'e': 0.1895000000000548}",20,7,2.274563782102402,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1622,False,"{'a': 0.1, 'e': 0.1890000000000548}",20,10,8.330473996138679,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1623,False,"{'a': 0.1, 'e': 0.1885000000000548}",20,10,19.638597042073854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.1, 'e': 0.1880000000000548}",20,12,-7.934019226963489,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1625,False,"{'a': 0.1, 'e': 0.1875000000000548}",30,18,11.76808082473078,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1626,False,"{'a': 0.1, 'e': 0.1870000000000548}",20,7,-29.18589857455335,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1627,False,"{'a': 0.1, 'e': 0.1865000000000548}",20,16,7.979984571615522,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.1, 'e': 0.1860000000000548}",20,0,-22.62670506558749,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1629,False,"{'a': 0.1, 'e': 0.1855000000000548}",20,2,-21.83470634497415,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1630,False,"{'a': 0.1, 'e': 0.1850000000000548}",25,10,25.90375297643454,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.1, 'e': 0.1845000000000548}",30,5,43.91022130323046,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.1, 'e': 0.1840000000000548}",30,0,-17.096318199900605,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1633,False,"{'a': 0.1, 'e': 0.18350000000005479}",25,17,12.58417170448404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.1, 'e': 0.18300000000005479}",20,13,3.313356045736482,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.1, 'e': 0.18250000000005479}",30,18,-33.0253570719258,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1636,False,"{'a': 0.1, 'e': 0.18200000000005478}",30,15,-22.470668209746567,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 0}",1
1637,False,"{'a': 0.1, 'e': 0.18150000000005478}",20,16,6.1472385473216224,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.1, 'e': 0.18100000000005478}",25,15,-15.710288307361813,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1639,False,"{'a': 0.1, 'e': 0.18050000000005478}",25,14,-8.556220662671727,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1640,False,"{'a': 0.1, 'e': 0.18000000000005478}",20,14,9.160825978172156,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.1, 'e': 0.17950000000005478}",30,16,12.47742796831639,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1642,False,"{'a': 0.1, 'e': 0.17900000000005478}",20,6,-33.22343710499898,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1643,False,"{'a': 0.1, 'e': 0.17850000000005478}",20,14,9.387551244885882,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
